MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,RL,65.04180608,10799.30821,Pave,Pave,Reg,Lvl,NoSeWa,FR2,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1966.517842,1968.111076,Hip,CompShg,HdBoard,ImStucc,None,0,TA,TA,CBlock,TA,TA,No,Rec,570.0748363,Unf,52.08171326,166.4228252,1336.736934,GasA,Ex,Y,SBrkr,1103.649133,114.0541309,11.1408051,1184.812287,1,0,1,0,3,1,Fa,5,Typ,0,,Detchd,1958.880075,Unf,1,322.3740079,TA,TA,Y,0,3.469489715,45.08837484,0,42.166568,6.692887875,,GdPrv,,489.8660832,2,2008,WD,Normal,126953.4764
160,RL,50.31179113,12454.48016,Pave,,Reg,Lvl,AllPub,Inside,Sev,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1934.334592,1952.001865,Gable,CompShg,AsbShng,AsbShng,None,112.6341256,TA,Fa,BrkTil,,TA,,BLQ,474.3769573,Unf,0,251.3192262,791.7524927,GasA,Gd,N,SBrkr,883.6108429,392.36109,1.023701072,859.0857014,1,0,1,0,4,1,TA,7,Typ,0,,Attchd,1968.863934,Unf,1,415.4844397,TA,TA,Y,0,0,258.1847005,16.06528524,0,21.23460859,,,,221.4485619,3,2006,WD,Normal,12013.02402
40,RH,,22598.59032,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,5,1938.404594,1976.542892,Gable,CompShg,Plywood,Plywood,BrkFace,259.2107126,Gd,Gd,CBlock,TA,TA,Av,Rec,1263.179089,Unf,67.96071055,404.6285562,1622.370895,GasA,Gd,Y,SBrkr,1705.427083,0,0,1703.413108,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1952.402404,RFn,2,393.2593091,TA,TA,Y,34.36738559,114.4686268,235.6469515,1.619912249,10.95251191,0,,,Gar2,0,12,2006,WD,Abnorml,213477.7054
20,RL,52.8885679,5640.82322,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,RRAe,RRAn,1Fam,1Story,5,7,1942.775264,1988.185652,Gable,CompShg,WdShing,CmentBd,None,151.33466,TA,TA,Slab,Gd,TA,Av,Unf,85.47819469,Unf,0,234.913195,203.6669583,GasA,Po,Y,SBrkr,951.6726378,0,0,1333.754812,0,0,1,0,3,1,Gd,5,Sev,0,,Attchd,1957.831939,Unf,2,577.0251192,TA,TA,Y,85.21155838,87.00478479,115.930378,13.70509511,0,14.61059334,,GdWo,,0,10,2008,WD,Normal,86130.82868
85,RL,82.1871388,14015.52107,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,PosN,Norm,1Fam,SFoyer,4,5,1964.537943,1971.954641,Gable,CompShg,Plywood,ImStucc,None,4.418678773,TA,TA,Slab,Gd,TA,Av,BLQ,1064.130591,Rec,195.6402608,169.1056979,1200.611864,OthW,TA,Y,Mix,1126.061382,38.05239827,10.62508401,1160.970194,1,0,2,0,3,1,TA,6,Typ,0,,Attchd,1987.33778,,2,655.1381207,TA,TA,Y,0,0,153.6050822,0,11.19544346,0,,MnPrv,,165.0104519,4,2008,WD,Abnorml,142917.8714
120,RL,39.88510648,20570.25731,Pave,,Reg,HLS,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1972.11548,2004.476766,Gable,WdShake,Plywood,ImStucc,None,131.0756547,Gd,TA,Stone,Gd,TA,No,GLQ,227.1486943,Unf,66.99551636,1220.239241,1650.045054,GasA,Gd,Y,SBrkr,1537.74813,120.6222763,0,1318.205178,1,0,2,0,2,1,Gd,5,Typ,0,,Attchd,2000.910367,Fin,2,456.454068,TA,Fa,Y,3.138669467,0,6.365380986,0,0,0,Fa,,,45.83967528,7,2007,WD,Normal,160226.4643
30,RL,66.13818053,7663.354035,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Artery,Norm,1Fam,1Story,5,8,1927.770976,1948.389848,Gable,CompShg,CemntBd,Wd Sdng,None,0,TA,TA,PConc,Fa,TA,No,Unf,0,Unf,0,650.0247192,481.3433172,GasA,Ex,Y,FuseP,799.5992896,0,0,964.3319679,0,0,1,0,2,1,TA,4,Typ,0,,,,,0,0,TA,Po,Y,0,115.9152869,17.76546532,0,0,29.2699736,,,,0,7,2009,WD,Normal,143208.4592
60,RM,,12948.74441,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1984.59648,1989.741499,Gable,CompShg,VinylSd,VinylSd,None,112.3413729,Gd,TA,PConc,Gd,TA,,Rec,0,GLQ,84.64278544,1068.258374,490.024877,GasA,Ex,Y,SBrkr,808.0826696,400.1012454,14.66890895,1728.952999,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2014.548765,RFn,2,428.9088575,TA,TA,P,112.5713283,44.06928676,3.68364733,0,0,0,,GdPrv,,0,1,2006,WD,Normal,155328.2404
120,RH,78.7379611,13273.32044,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,1911.849849,1956.404811,Gable,CompShg,MetalSd,MetalSd,None,40.30401049,Fa,Fa,CBlock,TA,TA,No,Rec,424.4033611,Rec,20.50473183,733.2971225,983.9872573,GasA,TA,Y,SBrkr,697.5277869,488.1479397,0,1148.796144,0,0,1,0,2,1,TA,6,Typ,0,,BuiltIn,1944.401405,Unf,1,335.9304011,TA,TA,Y,49.47976541,3.618656529,103.148203,0,0,0,Ex,,,0,10,2008,COD,Abnorml,136960.4529
50,RM,29.94683897,11501.6402,Grvl,,Reg,Lvl,NoSeWa,Corner,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,6,8,1924.75027,2019.196487,Hip,CompShg,VinylSd,VinylSd,BrkCmn,62.5149811,TA,Gd,CBlock,TA,Fa,No,Unf,8.577662053,Unf,0,475.5677145,667.490543,GasA,Gd,Y,SBrkr,1248.975051,630.1949619,25.42629333,1338.259527,0,0,1,0,2,1,Fa,5,Typ,0,,Attchd,1927.635619,Unf,1,307.4634726,Fa,TA,Y,302.3753885,14.27327515,16.78418287,28.41116811,0,0.906469556,Gd,,,315.5898643,6,2006,WD,Normal,88314.9433
190,RL,73.68010937,6780,Grvl,,IR1,Bnk,AllPub,Inside,Gtl,NoRidge,PosA,Norm,2fmCon,1.5Fin,6,8,1934.142214,2000.73556,Gable,CompShg,Wd Sdng,Wd Sdng,None,11.09659513,TA,Gd,CBlock,TA,TA,Gd,,433.0843457,Unf,103.0452775,220.8006052,403.2455106,GasA,Gd,N,SBrkr,496.0583846,471.0583169,249.5435158,762.234505,1,0,1,0,2,1,TA,5,Typ,0,,,,,0,0,,,N,135.7747746,0,16.80325476,22.85838789,0,0,Gd,,,0,6,2006,ConLD,Normal,130732.2321
70,RL,61.36269912,17103.42223,Pave,,Reg,Lvl,AllPub,FR3,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1919.279832,1981.908308,Gable,CompShg,Wd Sdng,Plywood,None,0.956798666,Ex,Gd,Wood,Gd,TA,No,Unf,47.85073678,Unf,0,376.3064783,1119.755708,GasA,TA,Y,FuseF,980.7403047,763.99008,0,1737.500076,0,0,2,0,4,1,TA,8,Typ,0,,2Types,1965.298198,Unf,1,76.64533863,Ex,TA,Y,0,11.45499005,144.6533692,12.87390225,7.534912849,0,Fa,,,0,3,2008,Con,Normal,175881.935
20,RL,,11528.28907,Pave,,IR1,Lvl,AllPub,Inside,Mod,Veenker,Norm,Norm,1Fam,1Story,6,5,1990.589188,1973.519365,Gable,CompShg,Plywood,HdBoard,None,65.26107232,TA,TA,PConc,TA,TA,Gd,ALQ,1406.402714,BLQ,93.57987575,0,1481.917119,GasA,TA,Y,SBrkr,1526.439617,255.2099992,0,1953.129001,1,0,2,0,2,1,Gd,5,Typ,2,TA,Attchd,1975.511778,RFn,2,782.3892793,,Fa,Y,146.0569588,58.84599534,0,0,12.83263101,12.59900208,,,,280.0748183,5,2009,WD,Normal,186081.572
20,RL,64.19884562,11179.19582,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,1999.424578,2014.343654,Gable,CompShg,Stucco,VinylSd,None,30.15171272,Gd,Gd,BrkTil,Gd,TA,,LwQ,0,Unf,0,1252.580962,938.3585148,GasA,Ex,Y,FuseF,1135.258906,0,0,792.0126683,0,0,1,1,3,1,TA,6,Typ,0,,Detchd,1977.082241,Fin,2,374.7678073,TA,TA,Y,0,0,0,3.280158035,55.64937392,9.032496128,,,,0,3,2006,WD,Abnorml,172748.1212
20,RL,58.75505211,11215.797,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRAe,1Fam,1Story,4,5,1940.179158,2008.88466,Gable,CompShg,VinylSd,VinylSd,None,63.15176917,TA,TA,CBlock,,Gd,,GLQ,0,,0,230.009357,0,GasA,Ex,Y,Mix,1298.999139,374.784253,0,753.7789828,0,0,2,0,2,1,Gd,5,Min1,0,,BuiltIn,2001.916343,Fin,2,622.7290056,TA,TA,N,0,95.86890392,0,6.12775242,5.141097659,0,,MnPrv,,0,5,2009,WD,Normal,116278.4868
60,RL,,5950.553927,Pave,,Reg,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Unf,8,5,1973.315972,1994.886432,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.74574249,Gd,Gd,PConc,Gd,TA,No,Unf,168.3548303,Unf,0,970.3001117,1208.530208,GasA,Ex,Y,SBrkr,1120.792809,1308.566576,0,2497.896827,0,0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,2006.389252,Fin,3,647.519147,TA,TA,Y,78.69149707,26.41723021,0,0,0,0,,,,0,6,2007,New,Normal,216166.3833
60,RL,72.01260687,11919.57513,Pave,,IR1,Lvl,NoSeWa,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,2006.73012,1985.037344,Flat,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,GLQ,750.2041539,Unf,0,123.3386653,693.8249644,OthW,Ex,Y,,1154.094303,1151.584932,0,1867.262698,1,0,2,1,3,1,Gd,7,Maj1,0,,Attchd,2009.144586,Unf,2,254.7317279,TA,TA,Y,284.4490752,89.79112447,0,0,2.463380072,0,,MnPrv,,0,8,2009,WD,Normal,316259.3795
80,RL,122.7124424,26268.40951,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,SFoyer,6,5,1956.987058,1941.189,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,339.5060219,TA,TA,CBlock,TA,TA,Gd,Rec,197.9593267,ALQ,754.9214015,74.75165776,1434.991391,GasA,TA,Y,SBrkr,1296.522774,0,26.326383,1713.279856,1,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,2008.8159,Unf,2,909.6029164,TA,Ex,Y,0,0,258.7397057,12.24235281,0,0,Gd,,Othr,190.6852699,5,2009,WD,Normal,204628.2254
20,RL,116.6187066,10315.64893,Pave,,IR1,Low,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,2022.539154,2011.44053,Gable,CompShg,VinylSd,VinylSd,BrkFace,147.4571945,Gd,TA,PConc,Ex,Po,Gd,GLQ,1263.31073,Unf,0,537.2835182,2232.666634,GasA,Ex,Y,SBrkr,1847.190934,0,8.252063755,2274.506829,1,0,2,0,2,1,Gd,7,Typ,1,Po,Attchd,2003.489037,RFn,3,990.4475624,TA,Ex,Y,268.7051309,97.07454718,13.42467253,37.44259697,20.27711822,12.22881695,,,,0,7,2007,New,Partial,474615.9546
190,C (all),54.39620713,8005.939759,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,5,7,1922.396085,2002.082105,Gable,CompShg,Wd Sdng,Wd Sdng,None,160.9477386,TA,Gd,BrkTil,TA,TA,No,LwQ,152.3360478,ALQ,443.3664072,114.9552639,1020.985861,Floor,Gd,Y,SBrkr,906.57086,375.8988636,0,1321.292738,1,0,2,0,4,2,TA,6,Typ,0,Po,,,,0,203.7156493,,Po,Y,60.10560957,27.68653801,16.89854918,0,38.06488997,46.04893423,Gd,,,15.0697733,9,2008,WD,Normal,159276.3357
60,RL,91.8667173,22294.44503,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1970.159599,1988.510514,Gable,WdShngl,VinylSd,VinylSd,BrkFace,170.9588017,Gd,TA,PConc,Gd,TA,Av,GLQ,785.4119219,Rec,0,783.3113657,1248.142424,GasA,Ex,N,SBrkr,1198.351899,1471.707925,0,2235.832516,0,0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,2005.701327,RFn,3,725.2562001,TA,TA,Y,161.193687,95.37137462,40.4703432,0,37.95682783,0,,,,125.4465228,6,2007,WD,Partial,293589.8421
70,RM,40.36395524,2819.142383,Pave,,IR1,HLS,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,9,1942.841851,1986.228304,Mansard,WdShake,MetalSd,Brk Cmn,None,152.4677446,TA,Gd,PConc,TA,TA,No,ALQ,663.872705,Unf,0.95717282,425.4669737,793.7853683,GasW,Fa,Y,SBrkr,807.3286609,416.4652869,0,775.0952356,0,1,1,0,3,1,TA,7,Typ,0,,Detchd,1921.395057,Unf,2,126.3675348,TA,TA,Y,103.5269995,0,0,5.237010924,0,0,,,Shed,144.8857096,7,2009,New,Normal,128621.5898
60,RL,,14061.58735,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,RRAe,RRAn,1Fam,2Story,7,9,1975.737476,2014.472685,Gable,CompShg,HdBoard,MetalSd,BrkFace,12.91501111,TA,Ex,CBlock,TA,TA,No,BLQ,626,Unf,140.5243031,99,776.3463222,GasW,Gd,Y,SBrkr,594.9941113,710.9566955,9.719006497,1935.499058,1,0,1,1,4,1,Gd,7,Typ,0,,Attchd,1954.82761,Fin,2,628.2521048,TA,TA,Y,21.79714098,32,0,0,0,0,,MnWw,,233.0061741,6,2007,ConLI,Normal,218184.3395
60,RL,124.880135,16509.03521,Grvl,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,7,5,1981.669661,1984.186344,Gable,Membran,HdBoard,Plywood,BrkFace,272.7182384,Gd,TA,CBlock,Gd,,No,BLQ,939.9107445,Unf,7.701222462,52.72546992,617.3948179,GasA,Ex,Y,SBrkr,1221.362922,826.2035412,31.77302147,2336.599191,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1990.199614,RFn,3,615.9434511,TA,Fa,Y,125.6941483,14.84824915,201.9519127,0,18.28785877,22.26142544,,,,174.0453702,6,2007,WD,Normal,203122.1403
180,RH,,12880.25123,Pave,,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,RRAn,Norm,1Fam,2Story,8,5,2002.360102,1991.663645,Gable,CompShg,VinylSd,VinylSd,BrkFace,81.24161278,Gd,TA,PConc,Gd,TA,Av,GLQ,998.2506688,Unf,39.69426595,309,1909.197098,GasA,Ex,Y,SBrkr,1169.277054,644.3628712,0,1795.872296,1,0,2,1,3,1,Ex,7,Typ,1,TA,BuiltIn,1998.520362,RFn,2,462.3369248,TA,TA,Y,121.6949941,153.7234955,0,0,0,0,,GdPrv,,0,11,2009,WD,Normal,259656.2032
85,RL,46.30681781,10474.69319,Pave,,IR1,Lvl,AllPub,FR2,Gtl,MeadowV,Feedr,Feedr,1Fam,1Story,5,7,1968.393728,2004.721612,Gable,CompShg,VinylSd,VinylSd,None,0,Ex,TA,CBlock,TA,TA,No,BLQ,638.4810752,ALQ,0,73.02063703,540.3334332,GasA,Ex,Y,SBrkr,810.5753689,36.58523302,10.13324599,950.3861289,1,0,1,0,3,1,Gd,5,Typ,0,,Attchd,1950.870543,RFn,2,377.8446022,Fa,TA,Y,10.14668279,0,32.02572395,16.06336761,0,8.749825654,,,,218.1074612,5,2008,WD,Normal,99493.35785
50,RL,113.0522739,4308.805345,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,RRNe,Norm,1Fam,1.5Fin,4,6,1912.881292,1951.859758,Gable,CompShg,CBlock,CBlock,None,117.0641509,Fa,TA,PConc,Fa,TA,No,ALQ,303.6981143,GLQ,336.9091056,156.1919402,680.3667872,GasA,Ex,Y,SBrkr,704.8511197,367.8728214,0,1018.114005,0,0,1,0,2,1,TA,6,Typ,0,,CarPort,1962.753112,Unf,1,467.8894882,Fa,TA,N,21.63145171,61.12471814,181.4712186,19.96544946,0,0,,MnWw,,29.68552198,10,2009,WD,Normal,41342.15273
70,C (all),45.09273011,2182.537859,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,RRAe,Norm,1Fam,2Story,7,8,1931.104788,1987.043378,Gable,Metal,Stucco,Stucco,None,0,Gd,TA,PConc,TA,TA,No,ALQ,438.2894801,Unf,0,764.9406893,1183.229966,GasA,Ex,Y,SBrkr,935.4729074,990.3128143,73.00536126,1677.577774,1,0,1,1,4,1,Ex,7,Min2,1,Gd,BuiltIn,1903.89297,Fin,1,155.9338703,Fa,Fa,Y,0,22.77802207,0,4.120427923,85.7575344,3.022493275,,,,53.34895769,6,2009,WD,Partial,186072.216
75,RM,,9873.809359,Pave,Grvl,Reg,Bnk,NoSeWa,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,8,1918.740365,2019.296603,Gambrel,Membran,MetalSd,ImStucc,None,23.59479732,Fa,TA,CBlock,TA,TA,No,Rec,339.7405578,BLQ,31.69755675,361.7362552,905.2471089,GasA,Fa,Y,SBrkr,874.2481721,649.4654632,0,708.8867138,0,0,1,0,3,1,TA,5,Typ,0,,Detchd,1931.62624,Unf,1,189.3035826,TA,TA,N,19.78582167,0,131.2168533,0,9.153718229,0,,GdPrv,,295.2335178,12,2009,ConLw,Normal,73876.25911
60,RL,,11368.41307,Pave,,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,5,6,1955.808134,1950.263621,Gable,CompShg,Plywood,Plywood,None,35.4866065,TA,TA,Slab,Fa,TA,,,0,GLQ,0,118.7717885,0,GasA,Gd,Y,SBrkr,1796.873292,861.5344385,88.98169394,2450.386193,0,0,2,0,2,1,Fa,7,Typ,1,TA,Attchd,1975.316223,Fin,2,686.3542505,Gd,TA,P,190.8550044,169.091567,0,0,0,0,,,Shed,0,5,2006,WD,Normal,148532.3623
50,RL,57.72108222,19039.66439,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,TwnhsE,2Story,7,9,1935.148296,1977.130135,Gable,Roll,Plywood,CmentBd,None,0,Gd,Gd,Stone,TA,Gd,No,GLQ,324.5998443,Unf,0,568.5906206,628.0788014,GasA,Ex,N,SBrkr,1160.98562,1168.051876,15.70260141,2700.735566,0,0,2,0,4,1,Ex,9,Typ,2,Gd,Basment,1917.061092,,1,101.8784926,Ex,TA,Y,0,30.08964951,0,0,0,0,,GdPrv,Shed,2077.470747,5,2010,WD,Normal,230434.1769
60,RL,107.0402187,15868.71613,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008.589686,2003.547729,Gable,WdShake,VinylSd,VinylSd,Stone,290.8561154,TA,TA,Slab,Ex,Gd,Av,Unf,281.3318562,,2.541429234,1454.841711,1127.443527,GasA,Ex,Y,,1525.319212,1005.366474,55.08410329,2694.156339,0,0,3,1,4,1,Gd,9,Typ,0,,Attchd,2006.742384,RFn,3,799.7744666,TA,,Y,278.9530817,173.1872245,0,0,0,2.606261832,,,,0,9,2006,New,Partial,252272.6271
30,RL,63.06568901,8460.474926,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,Duplex,SFoyer,4,4,1966.962441,1964.550736,Gable,ClyTile,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,Po,Av,GLQ,1256.794935,Unf,0,94.74566072,1184.944456,GasA,TA,Y,SBrkr,1258.233543,0,0,1599.623079,2,0,0,2,0,2,TA,6,Typ,0,,CarPort,1973.340262,Unf,2,345.4754797,Fa,TA,Y,72.52540398,42.54531843,0,24.30442004,18.27085532,44.86827947,,,,0,1,2008,WD,Alloca,79848.20227
60,RL,95.17622257,11928.48291,Pave,,Reg,Bnk,AllPub,FR3,Gtl,NAmes,RRAn,Norm,1Fam,2Story,6,5,1979.140623,1988.563275,Gable,CompShg,HdBoard,HdBoard,None,9.863655704,TA,TA,BrkTil,Fa,TA,Mn,ALQ,439.6237372,LwQ,424.3416914,536.0445268,668.9733055,GasA,TA,Y,SBrkr,1119.610264,1021.315284,0,2058.29875,0,0,2,1,4,1,TA,9,Typ,2,Fa,2Types,1978.437824,Unf,2,514.2671514,TA,TA,P,231.9511013,0,0,0,9.961753783,0,,,Gar2,0,6,2008,WD,Normal,172455.7401
90,RL,76.05912702,9276.277279,Pave,,Reg,Lvl,AllPub,Corner,Mod,Sawyer,Norm,Norm,Duplex,1Story,4,5,1979.053434,1970.613475,Gable,CompShg,MetalSd,MetalSd,None,91.12578235,TA,TA,PConc,,,Av,BLQ,7.836082232,,84.24609781,231.1972298,0,GasA,TA,Y,SBrkr,1468.491153,0,4.94127623,1581.272289,0,0,2,0,2,2,TA,6,Typ,0,,Attchd,1972.073362,Unf,2,394.6699002,TA,,Y,0,0,4.006408583,16.08440745,34.57462735,15.77550409,Gd,,Shed,401.97007,10,2006,WD,Normal,56134.30904
120,RM,,5105.947596,Grvl,,Reg,Lvl,AllPub,Inside,Mod,CollgCr,PosA,Norm,TwnhsE,1Story,6,5,2005.466989,1981.073903,Gable,CompShg,VinylSd,Stucco,BrkFace,104.1472473,Gd,TA,PConc,Ex,TA,Av,GLQ,612.1021244,ALQ,0,607.8142031,1111.705556,GasA,Gd,Y,SBrkr,1131.801583,0,0,864.2972097,1,0,1,0,1,1,Ex,4,Typ,0,Po,Basment,2016.491719,Fin,2,491.2122507,Gd,TA,Y,174.9349187,0,50.7458372,0,0,8.174238144,Fa,,,3.682359524,5,2009,WD,Normal,148492.2935
160,RM,4.968913946,7475.436779,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2.5Fin,6,5,1980.649054,1968.131412,Gable,Membran,HdBoard,VinylSd,BrkFace,307.9977439,TA,TA,CBlock,TA,Po,No,ALQ,241.4563009,Unf,79.5973341,96,544.0983524,Floor,TA,Y,SBrkr,541.332867,816.1141161,0,1298.447434,0,0,1,1,2,1,TA,4,Typ,0,,Detchd,1959.389198,Unf,1,309.3173548,TA,TA,Y,0,30.62417557,39.28365895,0,54.69653965,0,Ex,,,0,7,2008,COD,Abnorml,127821.1278
75,RL,33.43348601,2466.428356,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,RRAe,Norm,TwnhsE,1Story,6,5,1990.016321,1993.37923,Gable,CompShg,VinylSd,VinylSd,BrkFace,213.5002248,Gd,TA,PConc,Gd,TA,Av,GLQ,398.3247223,Unf,10.13860554,106.1539948,1133.741322,GasA,Ex,Y,SBrkr,528.9912925,0,48.28169434,1357.156939,1,0,1,0,1,1,Gd,3,Typ,0,,Attchd,1983.690412,Fin,2,534.1831157,TA,TA,Y,175.2774942,0,28.63350187,8.322457743,0,0,,,,162.6668492,3,2008,WD,Normal,98448.78185
60,RL,79.92809112,14642.73526,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2015.088014,2007.054445,Gable,CompShg,VinylSd,VinylSd,None,81.40373042,TA,TA,Stone,Gd,TA,Mn,Unf,0,Unf,55.20051331,725.3479878,1094.5884,GasA,Ex,Y,FuseF,748.0817313,497.1917793,39.20222578,1347.605092,0,0,2,1,3,1,Gd,6,Typ,0,,Attchd,2013.732411,RFn,2,619.9040644,TA,Fa,Y,0,5.090823962,0,0,37.27100391,0,,,,0,8,2006,New,Alloca,156765.481
20,RL,,46634.77387,Pave,,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,5,1924.754278,1954.682838,Flat,ClyTile,Wd Sdng,BrkFace,BrkCmn,478.2500534,TA,Gd,CBlock,TA,,Av,LwQ,985.403801,Unf,54.53498598,860.3063648,1686.145373,GasA,Fa,Y,SBrkr,1819.770249,141.7939629,15.09921327,1676.461838,0,1,2,0,4,1,TA,7,Typ,0,,Attchd,1956.223061,Unf,2,255.0154732,,TA,N,179.9794984,204.93067,0,0,10.71890288,0,,,,0,6,2006,WD,Normal,138067.1524
90,RH,42.98010697,3962.636402,Pave,,IR1,Lvl,AllPub,Inside,Mod,BrkSide,Artery,Norm,1Fam,1.5Fin,4,7,1938.270656,1946.334517,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,542.2953532,Unf,0,670.9798482,529.4149615,GasA,TA,N,SBrkr,467.1776942,504.1324564,16.50191253,841.2240975,1,0,1,1,3,1,TA,5,Typ,0,,CarPort,1954.130433,Unf,1,358.9993848,TA,TA,Y,10.53507776,67.77474857,0,0,39.59960171,2.751019547,,MnPrv,,0,8,2006,WD,Abnorml,72693.03288
20,RL,77.88540032,7472.95948,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,6,5,1968.312365,1959.267715,Gable,CompShg,MetalSd,MetalSd,BrkFace,221.2322266,TA,TA,CBlock,TA,Fa,No,BLQ,572.9380791,Unf,49.74751515,815.7980725,973.0928124,GasA,TA,N,SBrkr,989.6860941,127.8273143,15.19081615,1209.984826,0,0,1,0,2,1,Ex,5,Typ,1,Gd,Detchd,1942.554342,Fin,1,349.2857244,TA,TA,Y,0,152.7050922,0,7.210149808,0,28.47638866,,,,378.4079407,11,2007,WD,Normal,86669.3279
20,RL,,15928.8026,Pave,,IR2,Lvl,AllPub,Inside,Gtl,NAmes,Norm,PosN,1Fam,1Story,4,5,1985.592281,1970.447132,Gable,Membran,Wd Sdng,Wd Sdng,BrkCmn,90.65687561,Gd,TA,PConc,TA,Gd,No,ALQ,406.7121124,Rec,368.1858254,288.9425312,1267.572253,GasA,TA,Y,SBrkr,1328.966833,70.51381405,0,1296.307977,1,0,1,0,3,1,TA,6,Typ,1,Po,Attchd,1963.740202,RFn,1,272.5465622,TA,TA,Y,339.4363207,24.99594499,31.42522441,0,0,0,Gd,,,178.7082922,4,2008,COD,Normal,150910.1081
